項次,銷售日期,機台,序號,時間,交易型態,票證晶片碼,交易前餘額,扣款金額,現金加值金額,現金加值取消,自動加值金額,交易後餘額,票證種類
11,2018/4/4,585066,2618,0.440972222,銷售交易,7413171,300,358,0,0,500,442,悠遊卡
12,2018/4/4,585066,2346,0.463194444,銷售交易,7931420,485,411,0,0,0,74,悠遊卡
13,2018/4/4,585066,3559,0.473611111,銷售交易,8264895,185,312,0,0,200,73,一卡通
14,2018/4/4,585066,1950,0.538194444,銷售交易,10141704,513,38,0,0,0,475,悠遊卡
15,2018/4/4,585066,3258,0.538888889,銷售交易,9734531,308,210,0,0,0,98,悠遊卡
16,2018/4/4,585066,2940,0.548611111,銷售交易,8109506,250,150,0,0,0,100,悠遊卡
17,2018/4/4,585066,1240,0.55,銷售交易,7394765,43,400,0,0,400,43,一卡通
18,2018/4/4,585066,1383,0.551388889,銷售交易,7251148,234,361,0,0,500,373,悠遊卡
19,2018/4/4,585066,717,0.555555556,銷售交易,10365198,340,35,0,0,0,305,悠遊卡
20,2018/4/4,585066,2200,0.556944444,交易作廢,10365198,305,-35,0,0,0,340,悠遊卡
21,2018/4/4,585066,796,0.556944444,銷售交易,10365198,340,35,0,0,0,305,悠遊卡
22,2018/4/4,585066,1775,0.561805556,銷售交易,10471162,304,643,0,0,500,161,悠遊卡
23,2018/4/4,585066,843,0.564583333,銷售交易,8823703,137,443,0,0,500,194,悠遊卡
24,2018/4/4,585066,1325,0.60625,銷售交易,7557526,427,270,0,0,0,157,悠遊卡
25,2018/4/4,585066,1807,0.609027778,銷售交易,10408611,343,128,0,0,0,215,悠遊卡
26,2018/4/4,585066,1739,0.614583333,銷售交易,8978452,57,265,0,0,500,292,悠遊卡
27,2018/4/4,585066,2699,0.630555556,銷售交易,8845054,8,550,0,0,"1,000",458,悠遊卡
28,2018/4/4,585066,2308,0.645833333,銷售交易,7741513,0,317,0,0,500,183,一卡通
29,2018/4/4,585066,1224,0.65625,銷售交易,8366018,391,54,0,0,0,337,悠遊卡
30,2018/4/4,585066,2845,0.696527778,銷售交易,9631819,"1,354",348,0,0,0,"1,006",悠遊卡
31,2018/4/4,585066,3044,0.713194444,銷售交易,8611765,"1,936",263,0,0,0,"1,673",悠遊卡
32,2018/4/4,585066,3312,0.910416667,銷售交易,8051362,"2,411","1,000",0,0,0,"1,411",悠遊卡
33,2018/4/4,585066,1773,0.903472222,銷售交易,7858235,101,34,0,0,0,67,悠遊卡
34,2018/4/4,585066,3209,0.9,銷售交易,7616582,215,124,0,0,0,91,悠遊卡
35,2018/4/4,585066,2427,0.884722222,銷售交易,7122480,12,377,0,0,500,135,悠遊卡
36,2018/4/4,585066,2970,0.88125,銷售交易,9527460,365,207,0,0,0,158,悠遊卡
37,2018/4/4,585066,3051,0.874305556,銷售交易,7438693,65,219,0,0,500,346,悠遊卡
38,2018/4/4,585066,1716,0.868055556,銷售交易,9365521,236,201,0,0,0,35,一卡通
39,2018/4/4,585066,3048,0.8625,銷售交易,7349618,163,601,0,0,600,162,一卡通
40,2018/4/4,585066,2239,0.859027778,銷售交易,10372960,428,259,0,0,0,169,悠遊卡
41,2018/4/4,585066,1755,0.857638889,銷售交易,10338888,"1,192",705,0,0,0,487,悠遊卡
42,2018/4/4,585066,1629,0.850694444,銷售交易,7389103,"1,518",199,0,0,0,"1,319",悠遊卡
43,2018/4/4,585066,3052,0.85,現金加值,7389103,18,0,"1,500",0,0,"1,518",悠遊卡
44,2018/4/4,585066,2681,0.845833333,銷售交易,9352011,"1,330",452,0,0,0,878,悠遊卡
45,2018/4/4,585066,2536,0.845833333,現金加值,9352011,330,0,"1,000",0,0,"1,330",悠遊卡
46,2018/4/4,585066,1766,0.832638889,銷售交易,10581388,579,213,0,0,0,366,悠遊卡
47,2018/4/4,585066,491,0.831944444,銷售交易,7865030,140,135,0,0,0,5,悠遊卡
48,2018/4/4,585066,2259,0.831944444,銷售交易,7187633,466,218,0,0,0,248,悠遊卡
49,2018/4/4,585066,3312,0.830555556,銷售交易,8649090,366,148,0,0,0,218,悠遊卡
50,2018/4/4,585066,2686,0.825694444,銷售交易,7212594,328,254,0,0,0,74,悠遊卡
51,2018/4/4,585066,1178,0.811111111,銷售交易,10605302,288,228,0,0,0,60,悠遊卡
52,2018/4/4,585066,2685,0.806944444,銷售交易,8456375,471,"1,000",0,0,"1,000",471,悠遊卡
53,2018/4/4,585066,3264,0.80625,銷售交易,8456375,520,49,0,0,0,471,悠遊卡
54,2018/4/4,585066,3195,0.799305556,銷售交易,7939772,"1,513",130,0,0,0,"1,383",悠遊卡
55,2018/4/4,585066,752,0.797222222,銷售交易,9791699,309,217,0,0,0,92,悠遊卡
56,2018/4/4,585066,2689,0.792361111,銷售交易,9375361,274,205,0,0,0,69,悠遊卡
57,2018/4/4,585066,1095,0.782638889,銷售交易,9649403,405,79,0,0,0,326,悠遊卡
58,2018/4/4,585066,3355,0.779861111,銷售交易,10587058,22,171,0,0,500,351,悠遊卡
59,2018/4/4,585066,928,0.777083333,銷售交易,8901924,349,292,0,0,0,57,悠遊卡
60,2018/4/4,585047,732,0.759722222,銷售交易,7475590,916,357,0,0,0,559,悠遊卡
61,2018/4/4,585047,2625,0.756944444,銷售交易,8728260,108,320,0,0,400,188,一卡通
62,2018/4/4,585047,2011,0.745138889,銷售交易,8230966,702,99,0,0,0,603,悠遊卡
63,2018/4/4,585047,3429,0.736805556,銷售交易,7155397,182,417,0,0,500,265,一卡通
64,2018/4/4,585047,953,0.735416667,銷售交易,7851188,62,69,0,0,500,493,悠遊卡
65,2018/4/4,585047,685,0.73125,銷售交易,7697974,484,79,0,0,0,405,悠遊卡
66,2018/4/4,585047,2749,0.730555556,銷售交易,7697974,31,547,0,0,"1,000",484,悠遊卡
67,2018/4/4,585047,756,0.721527778,銷售交易,9791410,241,336,0,0,200,105,一卡通
68,2018/4/4,585047,487,0.706944444,銷售交易,7687366,154,391,0,0,400,163,一卡通
69,2018/4/4,585047,1074,0.704861111,銷售交易,9436162,189,434,0,0,500,255,悠遊卡
70,2018/4/4,585047,337,0.704166667,銷售交易,8517288,805,13,0,0,0,792,悠遊卡
71,2018/4/4,585047,1771,0.698611111,銷售交易,7773804,349,21,0,0,0,328,悠遊卡
72,2018/4/4,585047,455,0.521527778,現金加值,7709798,111,0,500,0,0,611,悠遊卡
73,2018/4/4,585047,1661,0.521527778,銷售交易,7709798,611,139,0,0,0,472,悠遊卡
74,2018/4/4,585047,3271,0.50625,銷售交易,9028877,270,75,0,0,0,195,悠遊卡
75,2018/4/4,585047,2453,0.505555556,銷售交易,9149436,621,600,0,0,0,21,悠遊卡
76,2018/4/4,585047,450,0.5,銷售交易,8538899,"1,031",354,0,0,0,677,悠遊卡
77,2018/4/4,585047,1788,0.498611111,銷售交易,7334776,888,24,0,0,0,864,悠遊卡
78,2018/4/4,585047,2599,0.494444444,銷售交易,9075006,224,692,0,0,500,32,悠遊卡
79,2018/4/4,585047,1066,0.334722222,銷售交易,7713465,278,75,0,0,0,203,悠遊卡
80,2018/4/4,585043,1696,0.952777778,銷售交易,9063025,400,679,0,0,500,221,悠遊卡
81,2018/4/4,585043,3439,0.928472222,銷售交易,7736099,200,95,0,0,0,105,悠遊卡
82,2018/4/4,585043,1880,0.909722222,銷售交易,8173014,30,609,0,0,"1,000",421,悠遊卡
83,2018/4/4,585043,2409,0.900694444,銷售交易,10064906,452,267,0,0,0,185,悠遊卡
84,2018/4/4,585043,631,0.893055556,銷售交易,8567019,266,311,0,0,500,455,悠遊卡
85,2018/4/4,585043,3051,0.878472222,銷售交易,10338028,587,28,0,0,0,559,悠遊卡
86,2018/4/4,585043,766,0.875694444,銷售交易,7448036,363,95,0,0,0,268,悠遊卡
87,2018/4/4,585043,2197,0.874305556,銷售交易,9297999,132,463,0,0,500,169,悠遊卡
88,2018/4/4,585043,1716,0.872916667,銷售交易,9237062,64,257,0,0,200,7,一卡通
89,2018/4/4,585043,1911,0.871527778,銷售交易,9317224,776,326,0,0,0,450,悠遊卡
90,2018/4/4,585043,367,0.871527778,交易作廢,9317224,391,-385,0,0,0,776,悠遊卡
91,2018/4/4,585043,2029,0.870138889,銷售交易,9317224,276,385,0,0,500,391,悠遊卡
92,2018/4/4,585043,2164,0.867361111,銷售交易,8941426,13,411,0,0,400,2,一卡通
93,2018/4/4,585043,2594,0.863194444,銷售交易,8792600,545,531,0,0,0,14,悠遊卡
94,2018/4/4,585043,2879,0.861805556,銷售交易,9574900,174,347,0,0,200,27,一卡通
95,2018/4/4,585043,2848,0.853472222,銷售交易,7704918,39,91,0,0,200,148,一卡通
96,2018/4/4,585043,1212,0.847222222,銷售交易,8710905,205,703,0,0,500,2,悠遊卡
97,2018/4/4,585043,848,0.840277778,現金加值,7145025,121,0,300,0,0,421,悠遊卡
98,2018/4/4,585043,3550,0.839583333,銷售交易,7145025,421,123,0,0,0,298,悠遊卡
99,2018/4/4,585043,1989,0.838194444,銷售交易,8831850,91,478,0,0,500,113,悠遊卡
100,2018/4/4,585043,1766,0.836805556,銷售交易,9671779,691,32,0,0,0,659,悠遊卡
101,2018/4/4,585043,2144,0.828472222,銷售交易,7476563,150,509,0,0,500,141,悠遊卡
102,2018/4/4,585043,3331,0.820138889,銷售交易,9473878,209,70,0,0,0,139,悠遊卡
103,2018/4/4,585043,1700,0.813194444,銷售交易,7460483,247,196,0,0,0,51,悠遊卡
104,2018/4/4,585043,1959,0.766666667,銷售交易,8356497,161,740,0,0,"1,000",421,一卡通
105,2018/4/4,585043,2133,0.754861111,銷售交易,8030606,64,105,0,0,200,159,一卡通
106,2018/4/4,585043,428,0.754166667,銷售交易,9669704,58,58,0,0,0,0,悠遊卡
107,2018/4/4,585043,3355,0.747222222,銷售交易,10551607,544,340,0,0,0,204,悠遊卡
108,2018/4/4,585043,1597,0.7375,銷售交易,10307728,178,500,0,0,500,178,悠遊卡
109,2018/4/4,585043,3044,0.734722222,銷售交易,10095567,111,300,0,0,200,11,一卡通
110,2018/4/4,585043,2845,0.73125,銷售交易,8797179,218,423,0,0,500,295,悠遊卡
111,2018/4/4,585043,1620,0.717361111,銷售交易,7335635,72,387,0,0,500,185,悠遊卡
112,2018/4/4,585043,321,0.709027778,銷售交易,9672792,385,610,0,0,500,275,一卡通
113,2018/4/4,585043,2727,0.702777778,銷售交易,10422697,899,214,0,0,0,685,悠遊卡
114,2018/4/4,585043,2134,0.7,銷售交易,7475590,999,25,0,0,0,974,悠遊卡
115,2018/4/4,585043,1471,0.699305556,銷售交易,7296159,73,228,0,0,200,45,一卡通
116,2018/4/4,585043,3549,0.690277778,銷售交易,9702929,565,298,0,0,0,267,悠遊卡
117,2018/4/4,585043,2239,0.688888889,銷售交易,7785146,294,267,0,0,0,27,悠遊卡
118,2018/4/4,585043,3136,0.684027778,銷售交易,8803010,294,241,0,0,0,53,悠遊卡
119,2018/4/4,585043,727,0.661111111,銷售交易,9317224,348,72,0,0,0,276,悠遊卡
120,2018/4/4,585043,1948,0.632638889,銷售交易,8845054,458,8,0,0,0,450,悠遊卡
121,2018/4/4,585043,1381,0.631944444,銷售交易,9830573,79,62,0,0,0,17,悠遊卡
122,2018/4/4,585043,1102,0.613888889,銷售交易,10435540,"1,910",208,0,0,0,"1,702",悠遊卡
123,2018/4/4,585043,2701,0.613888889,銷售交易,8229414,133,61,0,0,0,72,悠遊卡
124,2018/4/4,585043,843,0.611805556,銷售交易,7847087,52,133,0,0,500,419,悠遊卡
125,2018/4/4,585043,3500,0.565277778,銷售交易,8823703,194,230,0,0,500,464,悠遊卡
126,2018/4/4,585043,1387,0.556944444,銷售交易,8108864,15,195,0,0,500,320,悠遊卡
127,2018/4/4,585043,2735,0.546527778,銷售交易,9254485,128,237,0,0,500,391,悠遊卡
128,2018/4/4,585043,1365,0.534722222,銷售交易,7769911,79,300,0,0,400,179,一卡通
129,2018/4/4,585043,3442,0.533333333,銷售交易,7709798,472,40,0,0,0,432,悠遊卡
130,2018/4/4,585043,2020,0.53125,銷售交易,7785146,312,18,0,0,0,294,悠遊卡
131,2018/4/4,585043,1576,0.529166667,銷售交易,7851188,267,205,0,0,0,62,悠遊卡
132,2018/4/4,585043,1938,0.514583333,銷售交易,8191861,"1,494",339,0,0,0,"1,155",悠遊卡
133,2018/4/4,585043,2470,0.514583333,現金加值,8191861,494,0,"1,000",0,0,"1,494",悠遊卡
134,2018/4/4,585043,2749,0.506944444,銷售交易,7775783,83,69,0,0,0,14,悠遊卡
135,2018/4/4,585043,2907,0.46875,銷售交易,8591431,149,99,0,0,0,50,悠遊卡
136,2018/4/4,585043,2555,0.457638889,銷售交易,7709798,165,54,0,0,0,111,悠遊卡
137,2018/4/4,585043,1598,0.445138889,銷售交易,7847087,185,133,0,0,0,52,悠遊卡
138,2018/4/4,585043,1794,0.411111111,銷售交易,8030606,188,124,0,0,0,64,一卡通
139,2018/4/4,585043,1537,0.402777778,銷售交易,9414279,727,436,0,0,0,291,悠遊卡
140,2018/4/4,585043,3061,0.402083333,現金加值,7108598,101,0,"1,000",0,0,"1,101",悠遊卡
141,2018/4/4,585043,2480,0.402083333,銷售交易,7108598,"1,101",113,0,0,0,988,悠遊卡
142,2018/4/4,585043,3271,0.376388889,銷售交易,8513177,208,8,0,0,0,200,悠遊卡
143,2018/4/4,585043,2864,0.372916667,銷售交易,8091546,301,8,0,0,0,293,悠遊卡
144,2018/4/4,585043,1303,0.368055556,銷售交易,8882458,275,131,0,0,0,144,悠遊卡
145,2018/4/4,585043,1428,0.336111111,銷售交易,7237375,147,124,0,0,0,23,悠遊卡
1,2018/4/5,585066,1744,0.336805556,銷售交易,8091546,283,249,0,0,0,34,悠遊卡
2,2018/4/5,585066,458,0.336805556,現金加值,8091546,34,0,500,0,0,534,悠遊卡
3,2018/4/5,585066,2250,0.348611111,銷售交易,7669719,370,209,0,0,0,161,悠遊卡
4,2018/4/5,585066,1915,0.383333333,銷售交易,8842734,155,173,0,0,500,482,悠遊卡
5,2018/4/5,585066,2886,0.399305556,銷售交易,8481906,567,179,0,0,0,388,悠遊卡
6,2018/4/5,585066,2584,0.400694444,現金加值,8481906,67,0,500,0,0,567,悠遊卡
7,2018/4/5,585066,1871,0.422916667,銷售交易,7849442,55,500,0,0,500,55,悠遊卡
8,2018/4/5,585066,1065,0.428472222,銷售交易,7361667,160,54,0,0,0,106,悠遊卡
9,2018/4/5,585066,469,0.433333333,銷售交易,9881068,158,134,0,0,0,24,悠遊卡
10,2018/4/5,585066,2574,0.456944444,銷售交易,7684301,533,55,0,0,0,478,悠遊卡
11,2018/4/5,585066,1112,0.468055556,銷售交易,8412522,157,42,0,0,0,115,悠遊卡
12,2018/4/5,585066,1938,0.482638889,銷售交易,8298563,257,260,0,0,500,497,悠遊卡
13,2018/4/5,585066,1119,0.484027778,銷售交易,8611765,"1,673",61,0,0,0,"1,612",悠遊卡
14,2018/4/5,585066,3603,0.491666667,銷售交易,9674117,423,196,0,0,0,227,悠遊卡
15,2018/4/5,585066,674,0.492361111,銷售交易,9027116,"1,127",50,0,0,0,"1,077",悠遊卡
16,2018/4/5,585066,1673,0.492361111,銷售交易,10471162,133,199,0,0,500,434,悠遊卡
17,2018/4/5,585066,3385,0.548611111,銷售交易,8102944,247,208,0,0,0,39,悠遊卡
18,2018/4/5,585066,1775,0.565972222,銷售交易,9816227,477,55,0,0,0,422,悠遊卡
19,2018/4/5,585066,969,0.566666667,銷售交易,9816227,422,84,0,0,0,338,悠遊卡
20,2018/4/5,585066,557,0.584027778,銷售交易,10399742,197,587,0,0,500,110,悠遊卡
21,2018/4/5,585066,1325,0.611805556,銷售交易,9901988,745,737,0,0,0,8,悠遊卡
22,2018/4/5,585066,3048,0.6125,現金加值,9901988,545,0,200,0,0,745,悠遊卡
23,2018/4/5,585066,2320,0.625,銷售交易,8418988,85,408,0,0,400,77,一卡通
24,2018/4/5,585066,3130,0.633333333,銷售交易,8325737,534,600,0,0,500,434,悠遊卡
25,2018/4/5,585066,682,0.6375,銷售交易,9631819,"1,006",711,0,0,0,295,悠遊卡
26,2018/4/5,585066,3363,0.638194444,現金加值,9631819,295,0,"2,000",0,0,"2,295",悠遊卡
27,2018/4/5,585066,689,0.649305556,銷售交易,10344141,244,65,0,0,0,179,悠遊卡
28,2018/4/5,585066,2279,0.656944444,銷售交易,10338888,487,157,0,0,0,330,悠遊卡
29,2018/4/5,585066,1556,0.658333333,交易作廢,10338888,330,-157,0,0,0,487,悠遊卡
30,2018/4/5,585066,1471,0.658333333,銷售交易,10338888,487,225,0,0,0,262,悠遊卡
31,2018/4/5,585066,3072,0.665972222,銷售交易,10263889,27,76,0,0,500,451,悠遊卡
32,2018/4/5,585066,799,0.720833333,銷售交易,9277390,489,314,0,0,0,175,悠遊卡
33,2018/4/5,585066,2367,0.723611111,銷售交易,7584104,533,139,0,0,0,394,悠遊卡
34,2018/4/5,585066,3332,0.7375,銷售交易,10043090,162,231,0,0,200,131,一卡通
35,2018/4/5,585066,3066,0.742361111,銷售交易,9785861,76,227,0,0,500,349,悠遊卡
36,2018/4/5,585066,2748,0.743055556,銷售交易,9491515,292,170,0,0,0,122,悠遊卡
37,2018/4/5,585066,912,0.775,銷售交易,9594550,141,105,0,0,0,36,悠遊卡
38,2018/4/5,585066,462,0.784027778,銷售交易,7639586,340,195,0,0,0,145,悠遊卡
39,2018/4/5,585066,684,0.7875,銷售交易,7990828,978,151,0,0,0,827,悠遊卡
40,2018/4/5,585066,3262,0.790277778,銷售交易,8060032,192,20,0,0,0,172,一卡通
41,2018/4/5,585066,2989,0.792361111,銷售交易,9542603,74,149,0,0,500,425,悠遊卡
42,2018/4/5,585066,3384,0.794444444,銷售交易,9269904,361,144,0,0,0,217,悠遊卡
43,2018/4/5,585066,2237,0.80625,銷售交易,7447488,239,651,0,0,500,88,悠遊卡
44,2018/4/5,585066,1248,0.806944444,銷售交易,8568647,320,225,0,0,0,95,悠遊卡
45,2018/4/5,585066,2681,0.811805556,銷售交易,8410478,468,"1,000",0,0,"1,000",468,悠遊卡
46,2018/4/5,585066,1093,0.815277778,銷售交易,9275196,"1,314",79,0,0,0,"1,235",悠遊卡
47,2018/4/5,585066,2164,0.815277778,銷售交易,9275196,"1,235",20,0,0,0,"1,215",悠遊卡
48,2018/4/5,585066,1082,0.815277778,銷售交易,9275196,"1,215",15,0,0,0,"1,200",悠遊卡
49,2018/4/5,585066,1683,0.815277778,銷售交易,9275196,"1,200",15,0,0,0,"1,185",悠遊卡
50,2018/4/5,585066,1755,0.822916667,銷售交易,8356715,-1,564,0,0,"1,000",435,悠遊卡
51,2018/4/5,585066,2210,0.828472222,銷售交易,10568435,265,60,0,0,0,205,悠遊卡
52,2018/4/5,585066,3051,0.845138889,銷售交易,9274588,"1,785",116,0,0,0,"1,669",悠遊卡
53,2018/4/5,585066,3568,0.847222222,銷售交易,9274103,532,174,0,0,0,358,悠遊卡
54,2018/4/5,585066,2124,0.848611111,銷售交易,7970155,383,276,0,0,0,107,悠遊卡
55,2018/4/5,585066,631,0.85,銷售交易,10066779,614,469,0,0,0,145,悠遊卡
56,2018/4/5,585066,3125,0.850694444,現金加值,10066779,145,0,500,0,0,645,悠遊卡
57,2018/4/5,585066,677,0.858333333,銷售交易,10338888,262,144,0,0,0,118,悠遊卡
58,2018/4/5,585066,1472,0.863194444,銷售交易,9513300,205,194,0,0,0,11,悠遊卡
59,2018/4/5,585066,2927,0.870833333,銷售交易,8702585,131,39,0,0,0,92,悠遊卡
60,2018/4/5,585066,2070,0.88125,銷售交易,7212594,542,626,0,0,500,416,悠遊卡
61,2018/4/5,585066,1630,0.892361111,銷售交易,7949213,84,133,0,0,500,451,悠遊卡
62,2018/4/5,585066,1661,0.895833333,銷售交易,7949213,451,72,0,0,0,379,悠遊卡
63,2018/4/5,585066,1957,0.9,銷售交易,9478472,379,78,0,0,0,301,悠遊卡
64,2018/4/5,585066,1760,0.905555556,銷售交易,9516096,286,461,0,0,500,325,悠遊卡
65,2018/4/5,585066,2938,0.915277778,銷售交易,7851188,290,26,0,0,0,264,悠遊卡
66,2018/4/5,585066,1218,0.917361111,銷售交易,8691707,284,12,0,0,0,272,悠遊卡
67,2018/4/5,585047,319,0.467361111,銷售交易,8082615,475,80,0,0,0,395,悠遊卡
68,2018/4/5,585047,2599,0.479861111,銷售交易,8845054,450,36,0,0,0,414,悠遊卡
69,2018/4/5,585047,3309,0.486111111,銷售交易,8790173,650,227,0,0,0,423,悠遊卡
70,2018/4/5,585047,753,0.486805556,現金加值,8790173,150,0,500,0,0,650,悠遊卡
71,2018/4/5,585047,3560,0.519444444,銷售交易,7928846,195,327,0,0,200,68,一卡通
72,2018/4/5,585047,1583,0.759722222,銷售交易,8138879,249,89,0,0,0,160,悠遊卡
73,2018/4/5,585047,3332,0.764583333,銷售交易,7302963,17,115,0,0,200,102,一卡通
74,2018/4/5,585047,833,0.767361111,銷售交易,10239707,289,73,0,0,0,216,悠遊卡
75,2018/4/5,585047,756,0.76875,銷售交易,9237062,7,748,0,0,800,59,一卡通
76,2018/4/5,585047,1155,0.783333333,銷售交易,7412861,514,133,0,0,0,381,悠遊卡
77,2018/4/5,585047,2145,0.791666667,銷售交易,7612966,"4,118",318,0,0,0,"3,800",悠遊卡
78,2018/4/5,585047,2171,0.811111111,銷售交易,9517141,513,49,0,0,0,464,悠遊卡
79,2018/4/5,585047,2113,0.8125,銷售交易,9275196,"1,450",99,0,0,0,"1,351",悠遊卡
80,2018/4/5,585047,1791,0.8125,銷售交易,9275196,"1,351",37,0,0,0,"1,314",悠遊卡
81,2018/4/5,585043,2457,0.348611111,銷售交易,9382544,382,160,0,0,0,222,悠遊卡
82,2018/4/5,585043,3431,0.361805556,銷售交易,9799879,300,157,0,0,0,143,悠遊卡
83,2018/4/5,585043,2120,0.375694444,銷售交易,8054810,"2,290",100,0,0,0,"2,190",悠遊卡
84,2018/4/5,585043,1661,0.381944444,銷售交易,9044483,758,349,0,0,0,409,悠遊卡
85,2018/4/5,585043,1137,0.399305556,銷售交易,7203895,20,98,0,0,500,422,悠遊卡
86,2018/4/5,585043,833,0.425,銷售交易,10598518,"1,136",69,0,0,0,"1,067",悠遊卡
87,2018/4/5,585043,1316,0.50625,銷售交易,7460483,51,148,0,0,500,403,悠遊卡
88,2018/4/5,585043,2876,0.511805556,銷售交易,9270582,60,36,0,0,0,24,悠遊卡
89,2018/4/5,585043,1815,0.5125,銷售交易,10436046,365,508,0,0,500,357,悠遊卡
90,2018/4/5,585043,1112,0.513194444,銷售交易,7785146,10,29,0,0,500,481,悠遊卡
91,2018/4/5,585043,3350,0.527777778,銷售交易,7709798,408,42,0,0,0,366,悠遊卡
92,2018/4/5,585043,2222,0.529861111,銷售交易,7709798,366,51,0,0,0,315,悠遊卡
93,2018/4/5,585043,889,0.534722222,銷售交易,7251148,215,152,0,0,0,63,悠遊卡
94,2018/4/5,585043,2311,0.538194444,銷售交易,8237849,461,499,0,0,500,462,悠遊卡
95,2018/4/5,585043,1620,0.540972222,銷售交易,7736198,121,30,0,0,0,91,悠遊卡
96,2018/4/5,585043,2512,0.570833333,銷售交易,9578535,133,79,0,0,0,54,悠遊卡
97,2018/4/5,585043,1460,0.59375,銷售交易,9868224,303,822,0,0,"1,000",481,悠遊卡
98,2018/4/5,585043,590,0.610416667,銷售交易,10408751,469,410,0,0,0,59,悠遊卡
99,2018/4/5,585043,717,0.6125,銷售交易,7503858,492,95,0,0,0,397,悠遊卡
100,2018/4/5,585043,2988,0.645138889,銷售交易,9639516,"1,036",89,0,0,0,947,悠遊卡
101,2018/4/5,585043,2406,0.6625,銷售交易,9115144,486,12,0,0,0,474,悠遊卡
102,2018/4/5,585043,2301,0.663194444,銷售交易,8458402,473,184,0,0,0,289,悠遊卡
103,2018/4/5,585043,1807,0.686805556,銷售交易,7851188,434,43,0,0,0,391,悠遊卡
104,2018/4/5,585043,2555,0.688194444,銷售交易,9607330,378,399,0,0,500,479,悠遊卡
105,2018/4/5,585043,1739,0.689583333,銷售交易,8489654,750,124,0,0,0,626,悠遊卡
106,2018/4/5,585043,1995,0.711805556,銷售交易,7608242,22,211,0,0,500,311,悠遊卡
107,2018/4/5,585043,2239,0.728472222,銷售交易,8164633,480,161,0,0,0,319,悠遊卡
108,2018/4/5,585043,2308,0.730555556,銷售交易,9934054,81,480,0,0,500,101,悠遊卡
109,2018/4/5,585043,2538,0.73125,銷售交易,7804074,117,234,0,0,500,383,悠遊卡
110,2018/4/5,585043,1224,0.733333333,銷售交易,8078910,487,126,0,0,0,361,悠遊卡
111,2018/4/5,585043,816,0.736111111,銷售交易,9767222,543,127,0,0,0,416,悠遊卡
112,2018/4/5,585043,1207,0.744444444,銷售交易,8720672,500,490,0,0,0,10,一卡通
113,2018/4/5,585043,397,0.744444444,銷售交易,10430074,"1,008",102,0,0,0,906,悠遊卡
114,2018/4/5,585043,3451,0.761805556,銷售交易,7386242,343,317,0,0,0,26,悠遊卡
115,2018/4/5,585043,1597,0.767361111,銷售交易,8107797,816,181,0,0,0,635,悠遊卡
116,2018/4/5,585043,2367,0.806944444,銷售交易,9428234,517,71,0,0,0,446,悠遊卡
117,2018/4/5,585043,3340,0.811111111,銷售交易,7436251,85,44,0,0,0,41,悠遊卡
118,2018/4/5,585043,752,0.814583333,銷售交易,9250666,371,19,0,0,0,352,悠遊卡
119,2018/4/5,585043,2575,0.81875,銷售交易,9694321,528,101,0,0,0,427,悠遊卡
